"address","city","country_code","domain","fid","kgmid","latitude","longitude","neighborhood","phone","phone_unformatted","place_id","popular_times_weekly/0/close","popular_times_weekly/0/day","popular_times_weekly/0/open","popular_times_weekly/1/close","popular_times_weekly/1/day","popular_times_weekly/1/open","popular_times_weekly/2/close","popular_times_weekly/2/day","popular_times_weekly/2/open","popular_times_weekly/3/close","popular_times_weekly/3/day","popular_times_weekly/3/open","popular_times_weekly/4/close","popular_times_weekly/4/day","popular_times_weekly/4/open","popular_times_weekly/5/close","popular_times_weekly/5/day","popular_times_weekly/5/open","popular_times_weekly/6/close","popular_times_weekly/6/day","popular_times_weekly/6/open","popular_times_weekly/7/close","popular_times_weekly/7/day","popular_times_weekly/7/open","postal_code","reviews_count","state","street","title","total_score","website"
"304 Orchard Rd, #01-71 Indo Express, Lucky Plaza, Singapore 238863","Singapore","SG",,"0x31da19665f8082a7:0x212b6eaded14c84a","/g/11nmqdtlhk","1.3044367","103.8340348","304 Orchard Rd, #01-71 Lucky Plaza","+6591881260","9188 1260","ChIJp4KAX2YZ2jERSsgU7a1uKyE","8pm","Monday","10am","8:30pm","Sunday","9am","8pm","Saturday","10am","8pm","Friday","10am","8pm","Thursday","10am","8pm","Wednesday","10am","8pm","Tuesday","10am","8pm","Monday","10am","238863","437",,"304 Orchard Rd, #01-71 Lucky Plaza","Indo Express","4.6",
"7 Maxwell Rd, #01-19 Enak banget, Amoy Street Food Centre, Singapore 069111","Singapore","SG",,"0x31da19002b45af5f:0x21b9e071c26ce3e4","/g/11y56rqv1h","1.2795116","103.8467874","7 Maxwell Rd, #01-19 Amoy Street Food Centre","+6592723335","9272 3335","ChIJX69FKwAZ2jER5ONswnHguSE","8pm","Monday","6:30am",,"Sunday",,,"Saturday",,"8pm","Friday","6:30am","8pm","Thursday","6am","8pm","Wednesday","6:30am","8pm","Tuesday","6:30am","8pm","Monday","6:30am","069111","52",,"7 Maxwell Rd, #01-19 Amoy Street Food Centre","Enak banget","4.7",
"162 Rochor Rd, Warung Leko, Singapore 188437","Singapore","SG",,"0x31da19007c4e6f23:0x55ec356d022a2f71","/g/11yj7t00fp","1.3008967","103.8553637","162 Rochor Rd","+6585037499","8503 7499","ChIJI29OfAAZ2jERcS8qAm017FU","10pm","Monday","11am","10pm","Sunday","10am","10pm","Saturday","11am","10pm","Friday","11am","10pm","Thursday","11am","10pm","Wednesday","11am","10pm","Tuesday","11am","10pm","Monday","11am","188437","445",,"162 Rochor Rd","Warung Leko","4.8",
"54 Zion Rd, IndoChili, Singapore 247779","Singapore","SG",,"0x31da19836ef50bb9:0x8e73d74c5232aa12","/g/11rvw520n","1.2929351","103.831227","54 Zion Rd","+6589228185","8922 8185","ChIJuQv1boMZ2jEREqoyUkzXc44","3pm","Monday","11:30am","3pm","Sunday","11:30am","3pm","Saturday","11:30am","9:30pm","Friday","11:30am","3pm","Thursday","11:30am","3pm","Wednesday","11:30am","3pm","Tuesday","11:30am","3pm","Monday","11:30am","247779","2743",,"54 Zion Rd","IndoChili","4.7",
"371 Beach Rd, #02-28 Palapa Indonesian Fast Food, City Gate, Singapore 199597","Singapore","SG",,"0x31da193f0b67dd21:0xde3cee62b0aa0c7b","/g/11y5gdwcr1","1.3023209","103.8623237","371 Beach Rd, #02-28 City Gate",,,"ChIJId1nCz8Z2jERewyqsGLuPN4","9pm","Monday","11am","9pm","Sunday","11am","9pm","Saturday","11am","9pm","Friday","11am","9pm","Thursday","11am","9pm","Wednesday","11am","9pm","Tuesday","11am","9pm","Monday","11am","199597","1249",,"371 Beach Rd, #02-28 City Gate","Palapa Indonesian Fast Food","4.8",
"94 Lor 4 Toa Payoh, #01-22 THREE. by Garamika, Singapore 310094","Singapore","SG",,"0x31da176a6ec198c3:0xe0cbad1787b9d7c4","/g/11k581v0qb","1.3388227","103.8496748","94 Lor 4 Toa Payoh, #01-22","+6580271333","8027 1333","ChIJw5jBbmoX2jERxNe5hxety-A","3pm","Monday","11am","3pm","Sunday","11am","3pm","Saturday","11am","3pm","Friday","11am","3pm","Thursday","11am","3pm","Wednesday","11am","3pm","Tuesday","11am","3pm","Monday","11am","310094","658",,"94 Lor 4 Toa Payoh, #01-22","THREE. by Garamika","4.6",
"304 Orchard Rd, #03-39 Manise Indo Cuisine - Lucky Plaza, Lucky Plaza, Singapore 238863","Singapore","SG",,"0x31da13b9a77809c5:0xa8dcbf7f832e6b","/g/11tfx4q40d","1.3045795","103.8340621","304 Orchard Rd, #03-39 Lucky Plaza","+6594577363","9457 7363","ChIJxQl4p7kT2jERay6Df7_cqAA","7:30pm","Monday","11am","7:30pm","Sunday","11am","7:30pm","Saturday","11am","7:30pm","Friday","11am","7:30pm","Thursday","11am","7:30pm","Wednesday","11am",,"Tuesday",,"7:30pm","Monday","11am","238863","72",,"304 Orchard Rd, #03-39 Lucky Plaza","Manise Indo Cuisine - Lucky Plaza","4.8",
"Lucky Plaza, 304 Orchard Rd, #01-42 Bebek Goreng Pak Ndut @Lucky Plaza, Orchard, Singapore 238863","Singapore","SG",,"0x31da199270bd8a55:0x3ce988ae33fdb9ab","/g/11g7zgnwrj","1.3045755","103.8340344","Lucky Plaza, 304 Orchard Rd, #01-42 Orchard","+6567344787","6734 4787","ChIJVYq9cJIZ2jERq7n9M66I6Tw","9:30pm","Monday","11am","9:30pm","Sunday","11am","9:30pm","Saturday","11am","9:30pm","Friday","11am","9:30pm","Thursday","11am","9:30pm","Wednesday","11am","9:30pm","Tuesday","11am","9:30pm","Monday","11am","238863","2588",,"Lucky Plaza, 304 Orchard Rd, #01-42 Orchard","Bebek Goreng Pak Ndut @Lucky Plaza","4.6",
"249 Victoria St, Ayam Penyet Ria - Bugis Street, Singapore 188034","Singapore","SG",,"0x31da195c61fe9197:0xd5c039e87545b317","/g/11t6zyvjx1","1.3004312","103.8553295","249 Victoria St","+6569516031","6951 6031","ChIJl5H-YVwZ2jERF7NFdeg5wNU","9:30pm","Monday","11am","9:30pm","Sunday","11am","9:30pm","Saturday","11am","9:30pm","Friday","11am","9:30pm","Thursday","11am","9:30pm","Wednesday","11am","9:30pm","Tuesday","11am","9:30pm","Monday","11am","188034","202",,"249 Victoria St","Ayam Penyet Ria - Bugis Street","3.7",
"50 Tras St, Cumi Bali, Singapore 078989","Singapore","SG",,"0x31da196d447f0e0f:0xa1bfeb8cfb7ee197","/g/1vs1pcp6","1.2781374","103.844249","50 Tras St","+6562206619","6220 6619","ChIJDw5_RG0Z2jERl-F--4zrv6E","2:30pm","Monday","11:30am","2:30pm","Sunday","11:30am","2:30pm","Saturday","11:30am","2:30pm","Friday","11:30am","2:30pm","Thursday","11:30am","2:30pm","Wednesday","11:30am","2:30pm","Tuesday","11:30am","2:30pm","Monday","11:30am","078989","724",,"50 Tras St","Cumi Bali","4.1",
"31 Arab St, Ratu Lemper, Singapore 199730","Singapore","SG",,"0x31da19b1040b4959:0xc86e898dcc5fb2e","/g/11crzzv42w","1.3005084","103.8596527","31 Arab St","+6598132450","9813 2450","ChIJWUkLBLEZ2jERLvvF3Jjohgw",,"Monday",,"6pm","Sunday","10am","6pm","Saturday","10am","6pm","Friday","10am","6pm","Thursday","10am","6pm","Wednesday","10am","6pm","Tuesday","10am",,"Monday",,"199730","113",,"31 Arab St","Ratu Lemper","4.5",
"44 Kandahar St, Bumbu Restaurant, Singapore 198897","Singapore","SG",,"0x31da19b122a36dfd:0xe888a54734731ea7","/g/1tf7v78b","1.3018761","103.8599942","44 Kandahar St","+6563928628","6392 8628","ChIJ_W2jIrEZ2jERpx5zNEeliOg",,"Monday",,"3pm","Sunday","11am","3pm","Saturday","11am","3pm","Friday","11am","3pm","Thursday","11am","3pm","Wednesday","11am","3pm","Tuesday","11am",,"Monday",,"198897","606",,"44 Kandahar St","Bumbu Restaurant","4.4",
"601 MacPherson Rd, #01-61 WARUNG IJO | VEGETARIAN | VEGAN | INDONESIAN CUISINES | NO ALCOHOL | NO ONION GARLIC, Grantral Mall Tai Seng, Singapore 368242","Singapore","SG",,"0x31da1949d857c60d:0x52f4188e45fd31c","/g/11h4qmbw93","1.3338869","103.8881309","601 MacPherson Rd, #01-61 Grantral Mall Tai Seng","+6588578600","8857 8600","ChIJDcZX2EkZ2jERHNNf5IhBLwU","3pm","Monday","11am","3:30pm","Sunday","11am","3:30pm","Saturday","11am","3pm","Friday","11am","3pm","Thursday","11am","3pm","Wednesday","11am","3pm","Tuesday","11am","3pm","Monday","11am","368242","858",,"601 MacPherson Rd, #01-61 Grantral Mall Tai Seng","WARUNG IJO | VEGETARIAN | VEGAN | INDONESIAN CUISINES | NO ALCOHOL | NO ONION GARLIC","4.6",
"6 Eu Tong Sen St, #02-72 to 75/77/92 Rendezvous Restaurant Hock Lock Kee, The Central, Singapore 059817","Singapore","SG",,"0x31da190a9bbec0d7:0x35b0563210393588","/g/11r97xg_w","1.289174","103.846216","6 Eu Tong Sen St, #02-72 to 75/77/92 The Central","+6563397508","6339 7508","ChIJ18C-mwoZ2jERiDU5EDJWsDU","8:30pm","Monday","11:30am","8:30pm","Sunday","11:30am","8:30pm","Saturday","11:30am","8:30pm","Friday","11:30am","8:30pm","Thursday","11:30am","8:30pm","Wednesday","11:30am","8:30pm","Tuesday","11:30am","8:30pm","Monday","11:30am","059817","648",,"6 Eu Tong Sen St, #02-72 to 75/77/92 The Central","Rendezvous Restaurant Hock Lock Kee","4.2",
"18 & 18A Kandahar Street, Rumah Makan Minang - Kandahar Street, Singapore 198884","Singapore","SG",,"0x31da19b126f40b5d:0xf5b1f9ae92a2f622","/g/1tj30ms4","1.3022991","103.8595966","18 & 18A Kandahar Street","+6569777064","6977 7064","ChIJXQv0JrEZ2jERIvaikq75sfU","6:30pm","Monday","7:30am","6:30pm","Sunday","7:30am","6:30pm","Saturday","7:30am","6:30pm","Friday","7:30am","6:30pm","Thursday","7:30am","6:30pm","Wednesday","7:30am","6:30pm","Tuesday","7:30am","6:30pm","Monday","7:30am","198884","1529",,"18 & 18A Kandahar Street","Rumah Makan Minang - Kandahar Street","4.3",
"14 Scotts Rd, #05-22/23 Pondok Jawa Timur, Far East Plaza, Singapore 228213","Singapore","SG",,"0x31da19b0d446610d:0x3ad23ff6ed7de527","/g/11b6_nqh4h","1.3075867","103.8335336","14 Scotts Rd, #05-22/23 Far East Plaza","+6568845853","6884 5853","ChIJDWFG1LAZ2jERJ-V97fY_0jo","8pm","Monday","11am","8pm","Sunday","10am","9pm","Saturday","11am","9pm","Friday","11am","8pm","Thursday","11am","8pm","Wednesday","11am","8pm","Tuesday","11am","8pm","Monday","11am","228213","777",,"14 Scotts Rd, #05-22/23 Far East Plaza","Pondok Jawa Timur","4.4",
"198 Pandan Lp, Asam Garam street 29, Singapore 128386","Singapore","SG",,"0x31da15867b7dea9b:0x719cef93b1326db5","/g/11vdmj7cwn","1.3113999","103.7524518","198 Pandan Lp","+6598581355","9858 1355","ChIJm-p9e4YV2jERtW0ysZPvnHE","3pm","Monday","7am",,"Sunday",,,"Saturday",,"3pm","Friday","7am","3pm","Thursday","7am","3pm","Wednesday","7am","3pm","Tuesday","7am","3pm","Monday","7am","128386","10",,"198 Pandan Lp","Asam Garam street 29","4.8",
"94 Pasir Ris Central, Warong Satay Abang Botak, Park, Singapore 519637","Singapore","SG",,"0x31da3d8921125011:0x16dfc0ad6ba3669a","/g/11vj6x03b3","1.3726348","103.9517631","94 Pasir Ris Central, Park","+6591015476","9101 5476","ChIJEVASIYk92jERmmaja63A3xY",,"Monday",,"2pm","Sunday","9am","2pm","Saturday","9am","12:30pm","Friday","9am","2pm","Thursday","9am","2pm","Wednesday","9am",,"Tuesday",,,"Monday",,"519637","229",,"94 Pasir Ris Central, Park","Warong Satay Abang Botak","4.6",
"7 Maxwell Rd, #02-86 Rayyan’s Waroeng Upnormal -Le Original, Singapore 069111","Singapore","SG",,"0x31da19f7748d10f9:0x8521ee754e907547","/g/11h7ftfyvt","1.2794012","103.8467008","7 Maxwell Rd, #02-86","+6597997373","9799 7373","ChIJ-RCNdPcZ2jERR3WQTnXuIYU","2:30pm","Monday","9am",,"Sunday",,,"Saturday",,"2:30pm","Friday","9am","2:30pm","Thursday","9am","2:30pm","Wednesday","9am","2:30pm","Tuesday","9am","2:30pm","Monday","9am","069111","124",,"7 Maxwell Rd, #02-86","Rayyan’s Waroeng Upnormal -Le Original","4.5",
"3 Gateway Dr, #B1-11 Bebek Goreng Pak Ndut @Westgate, Westgate, Singapore 608532","Singapore","SG",,"0x31da1151af263f5f:0xa2517cc82d442a52","/g/11j4mw73r2","1.3337357","103.7425365","3 Gateway Dr, #B1-11 Westgate","+6565654787","6565 4787","ChIJXz8mr1ER2jERUipELch8UaI","9:30pm","Monday","11am","9:30pm","Sunday","11am","9:30pm","Saturday","11am","9:30pm","Friday","11am","9:30pm","Thursday","11am","9:30pm","Wednesday","11am","9:30pm","Tuesday","11am","9:30pm","Monday","11am","608532","560",,"3 Gateway Dr, #B1-11 Westgate","Bebek Goreng Pak Ndut @Westgate","4.5",
"Telok Ayer St, #88 - 90 Pagi Sore Indonesian Restaurant (Family Business in Singapore since 1989), Singapore 048470","Singapore","SG",,"0x31da190c45674969:0x32ead82129cb068b","/g/1v_n913p","1.2826195","103.8486534","Telok Ayer St, #88 - 90","+6562256002","6225 6002","ChIJaUlnRQwZ2jERiwbLKSHY6jI","2pm","Monday","11:30am","2pm","Sunday","11:30am","2pm","Saturday","11:30am","2pm","Friday","11:30am","2pm","Thursday","11:30am","2pm","Wednesday","11:30am","2pm","Tuesday","11:30am","2pm","Monday","11:30am","048470","608",,"Telok Ayer St, #88 - 90","Pagi Sore Indonesian Restaurant (Family Business in Singapore since 1989)","4.1",
"23 Serangoon Central, #01-57 WAYANG - NEX, NEX, Singapore 556083","Singapore","SG",,"0x31da1960d52ccefb:0x50ade511c51c851b","/g/11txnxk6_q","1.3507142","103.872392","23 Serangoon Central, #01-57 NEX","+6566772011","6677 2011","ChIJ-84s1WAZ2jERG4UcxRHlrVA","9pm","Monday","11am","9pm","Sunday","11am","9pm","Saturday","11am","9pm","Friday","11am","9pm","Thursday","11am","9pm","Wednesday","11am","9pm","Tuesday","11am","9pm","Monday","11am","556083","140",,"23 Serangoon Central, #01-57 NEX","WAYANG - NEX","4.5",
"106 Bidadari Park Dr, #01-05, MR03 TEK-TEK Bidadari, Alkaff Vista, Singapore 340106","Singapore","SG",,"0x31da1774244fab7b:0x4b7990f8d51a586","/g/11yl767gbg","1.3341255","103.8708376","106 Bidadari Park Dr, #01-05, MR03 Alkaff Vista","+6588992840","8899 2840","ChIJe6tPJHQX2jERhqVRjQ-ZtwQ","8:30pm","Monday","9am","8:30pm","Sunday","9am","8:30pm","Saturday","9am","8:30pm","Friday","9am","8:30pm","Thursday","9am","8:30pm","Wednesday","9am","8:30pm","Tuesday","9am","8:30pm","Monday","9am","340106","40",,"106 Bidadari Park Dr, #01-05, MR03 Alkaff Vista","TEK-TEK Bidadari","4.3",
"304 Orchard Rd, #02-66/67 Minang House, Lucky Plaza, Singapore 238863","Singapore","SG",,"0x31da19926d40711d:0x7b0be1d0321bdd4b","/g/1wk7nd3c","1.3048263","103.8337223","304 Orchard Rd, #02-66/67 Lucky Plaza","+6568874702","6887 4702","ChIJHXFAbZIZ2jERS90bMtDhC3s","6pm","Monday","10:30am","6pm","Sunday","10:30am","6pm","Saturday","10:30am","6pm","Friday","10:30am","6pm","Thursday","10:30am","6pm","Wednesday","10:30am","6pm","Tuesday","10:30am","6pm","Monday","10:30am","238863","358",,"304 Orchard Rd, #02-66/67 Lucky Plaza","Minang House","4.4",
"270 Queen St, #01-63 Anthony Indonesian Cuisine, Singapore 180270","Singapore","SG",,"0x31da19d22603b023:0x3185db8b93ba536a","/g/11nntdhv_4","1.3010567","103.8541162","270 Queen St, #01-63",,,"ChIJI7ADJtIZ2jERalO6k4vbhTE","8:30pm","Monday","8:30am","8:30pm","Sunday","8:30am","8:30pm","Saturday","8:30am","8:30pm","Friday","8:30am","8:30pm","Thursday","8:30am","8:30pm","Wednesday","8:30am","8:30pm","Tuesday","8:30am","8:30pm","Monday","8:30am","180270","101",,"270 Queen St, #01-63","Anthony Indonesian Cuisine","3.8",
"11 Jln Pisang, Hjh Maimunah Restaurant and Catering, Singapore 199078","Singapore","SG",,"0x31da19b72d5852b7:0xa32d8c892f4a6229","/g/1tkqxsy2","1.303149","103.8585258","11 Jln Pisang","+6562974294","6297 4294","ChIJt1JYLbcZ2jERKWJKL4mMLaM","7pm","Monday","7:30am",,"Sunday",,"7pm","Saturday","7:30am","7pm","Friday","7:30am","7pm","Thursday","7:30am","7pm","Wednesday","7:30am","7pm","Tuesday","7:30am","7pm","Monday","7:30am","199078","3357",,"11 Jln Pisang","Hjh Maimunah Restaurant and Catering","4.5",
"270 Queen St, Pondok Makan Indonesia, Singapore 180270","Singapore","SG",,"0x31da19ba50cf3f01:0x52b0ca048c23c696","/g/11c6r9j9k0","1.3012845","103.8538526","270 Queen St",,,"ChIJAT_PULoZ2jERlsYjjATKsFI","7pm","Monday","8am","8pm","Sunday","8am","8pm","Saturday","8am","8pm","Friday","8am","8pm","Thursday","8am","8pm","Wednesday","8am","7pm","Tuesday","8am","7pm","Monday","8am","180270","127",,"270 Queen St","Pondok Makan Indonesia","4",
"68 Orchard Rd, #06-15/17 Riverside Indonesian BBQ, Singapore 238839","Singapore","SG",,"0x31da19bd7ec8ac73:0x7379f59ccf5fae1a","/g/1tgyt6tg","1.3005317","103.8452356","68 Orchard Rd, #06-15/17",,,"ChIJc6zIfr0Z2jERGq5fz5z1eXM","10pm","Monday","10am","10pm","Sunday","10am","10pm","Saturday","10am","10pm","Friday","10am","10pm","Thursday","10am","10pm","Wednesday","10am","10pm","Tuesday","10am","10pm","Monday","10am","238839","168",,"68 Orchard Rd, #06-15/17","Riverside Indonesian BBQ","4.2",
"Block 335 Smith St, #02-225 Nasi Padang Beach Road (Halal @ Chinatown), Blue Zone, Chinatown Complex, Singapore 050335","Singapore","SG",,"0x31da194fedecaa81:0x40ebc5427f375ce9","/g/11w8yh02mr","1.2824051","103.8428007","Block 335 Smith St, #02-225 Blue Zone, Chinatown Complex","+6597234573","9723 4573","ChIJgars7U8Z2jER6Vw3f0LF60A","4:30pm","Monday","11am",,"Sunday",,"4:30pm","Saturday","11am","4:30pm","Friday","11am","4:30pm","Thursday","11am","4:30pm","Wednesday","11am","4:30pm","Tuesday","11am","4:30pm","Monday","11am","050335","38",,"Block 335 Smith St, #02-225 Blue Zone, Chinatown Complex","Nasi Padang Beach Road (Halal @ Chinatown)","4.9",
"2 Tampines Central 5, #B1-20 Ayam Penyet President - Century Square Tampines, Century Square, Singapore 529509","Singapore","SG",,"0x31da3d11893d3b8f:0x79fe1217a808b049","/g/11b76v5qhz","1.352505","103.9439658","2 Tampines Central 5, #B1-20 Century Square","+6562602469","6260 2469","ChIJjzs9iRE92jERSbAIqBcS_nk","9pm","Monday","11:30am","9pm","Sunday","11am","9:30pm","Saturday","11am","9:30pm","Friday","11:30am","9pm","Thursday","11:30am","9pm","Wednesday","11:30am","9pm","Tuesday","11:30am","9pm","Monday","11:30am","529509","1256",,"2 Tampines Central 5, #B1-20 Century Square","Ayam Penyet President - Century Square Tampines","4.6",
"51 Bencoolen St, #01-05 Putra Minang Restaurant Bencoolen, Singapore 189630","Singapore","SG",,"0x31da19faa330d147:0x815145de046b9fd8","/g/11p02qpf64","1.2994205","103.8505094","51 Bencoolen St, #01-05","+6582623535","8262 3535","ChIJR9Ewo_oZ2jER2J9rBN5FUYE","9pm","Monday","9am","9pm","Sunday","9am","9pm","Saturday","9am","9pm","Friday","9am","9pm","Thursday","9am","9pm","Wednesday","9am","9pm","Tuesday","9am","9pm","Monday","9am","189630","635",,"51 Bencoolen St, #01-05","Putra Minang Restaurant Bencoolen","4.3",
"68 S Bridge Rd, #01-01 Fangko House, Singapore 058698","Singapore","SG",,"0x31da190af2522f29:0x8b45498c96b4c314","/g/11lhzg2fw2","1.2872892","103.8480636","68 S Bridge Rd, #01-01","+6592318849","9231 8849","ChIJKS9S8goZ2jERFMO0loxJRYs","6pm","Monday","8am","6pm","Sunday","8am","11pm","Saturday","8am","11pm","Friday","8am","11pm","Thursday","8am","11pm","Wednesday","8am","8:30pm","Tuesday","8am","6pm","Monday","8am","058698","1564",,"68 S Bridge Rd, #01-01","Fangko House","4.7",
"220 Orchard Rd, B1-04/05 Jtown Cafe, Midpoint Orchard, Singapore 238852","Singapore","SG",,"0x31da19913385be13:0x1b399aca74759ac6","/g/1tls0c2f","1.3017142","103.8387216","220 Orchard Rd, B1-04/05 Midpoint Orchard","+6592305040","9230 5040","ChIJE76FM5EZ2jERxpp1dMqaORs",,"Monday",,"8pm","Sunday","11:30am","8:15pm","Saturday","11:45am","8:15pm","Friday","11:45am","8pm","Thursday","11:45am","8pm","Wednesday","11:45am","8pm","Tuesday","11:45am",,"Monday",,"238852","627",,"220 Orchard Rd, B1-04/05 Midpoint Orchard","Jtown Cafe","4.3",
"304 Orchard Rd, #04-25/27 Ayam Penyet Ria - Lucky Plaza, Singapore 238863","Singapore","SG",,"0x31da1992129014d1:0x869f55c820947fad","/g/1tdd2smt","1.3045795","103.8340621","304 Orchard Rd, #04-25/27","+6562357385","6235 7385","ChIJ0RSQEpIZ2jERrX-UIMhVn4Y","8:30pm","Monday","11am","8:30pm","Sunday","10am","8:30pm","Saturday","11am","8:30pm","Friday","11am","8:30pm","Thursday","11am","8:30pm","Wednesday","11am","8:30pm","Tuesday","11am","8:30pm","Monday","11am","238863","1146",,"304 Orchard Rd, #04-25/27","Ayam Penyet Ria - Lucky Plaza","4",
"7 Maxwell Rd, #01-65 Warung Parsanga, Amoy Street Food Centre, Singapore 069111","Singapore","SG",,"0x31da1912998b8deb:0x116a4a665b974e5d","/g/1tl1fd5y","1.2794274","103.8467957","7 Maxwell Rd, #01-65 Amoy Street Food Centre","+6583896813","8389 6813","ChIJ642LmRIZ2jERXU6XW2ZKahE","2:30pm","Monday","6am",,"Sunday",,,"Saturday",,"2:30pm","Friday","6am","2:30pm","Thursday","6am","2:30pm","Wednesday","6am","2:30pm","Tuesday","6am","2:30pm","Monday","6am","069111","24",,"7 Maxwell Rd, #01-65 Amoy Street Food Centre","Warung Parsanga","3.8",
"60 Paya Lebar Rd, B1-29/30/31 Taste of Indonesia @ Paya Lebar Square, Paya Lebar Square, Singapore 409051","Singapore","SG",,"0x31da18185d8f764b:0x8d0d5dd1ed4a7da8","/g/11f305jclk",,,"60 Paya Lebar Rd, B1-29/30/31 Paya Lebar Square",,,"ChIJS3aPXRgY2jERqH1K7dFdDY0","8pm","Monday","10am","8pm","Sunday","9am","8pm","Saturday","10am","8pm","Friday","10am","8pm","Thursday","10am","8pm","Wednesday","10am","8pm","Tuesday","10am","8pm","Monday","10am","409051","196",,"60 Paya Lebar Rd, B1-29/30/31 Paya Lebar Square","Taste of Indonesia @ Paya Lebar Square",,
"730 N Bridge Rd, Irna's Taste Food & Cakes, Singapore 198698","Singapore","SG",,"0x31da19e3239d24ff:0x786e0fd55d262a56","/g/11t630dnps",,,"730 N Bridge Rd","+6588950735","8895 0735","ChIJ_ySdI-MZ2jERViomXdUPbng",,"Monday",,"8pm","Sunday","11am","8pm","Saturday","11am","8pm","Friday","11am","7pm","Thursday","11am","7pm","Wednesday","11am","7pm","Tuesday","11am",,"Monday",,"198698","122",,"730 N Bridge Rd","Irna's Taste Food & Cakes",,
"Our Tampines Hub, 1 Tampines Walk, #B1-47A Rumah Makan Minang - Our Tampines Hub, Singapore 528523","Singapore","SG",,"0x31da3d71240d609d:0x83e4881ce4d1e9a1","/g/11f3n3wkfz",,,"Our Tampines Hub, 1 Tampines Walk, #B1-47A","+6569777065","6977 7065","ChIJnWANJHE92jERoenR5ByI5IM","6:30pm","Monday","7:30am","6:30pm","Sunday","7:30am","6:30pm","Saturday","7:30am","6:30pm","Friday","7:30am","6:30pm","Thursday","7:30am","6:30pm","Wednesday","7:30am","6:30pm","Tuesday","7:30am","6:30pm","Monday","7:30am","528523","1.064",,"Our Tampines Hub, 1 Tampines Walk, #B1-47A","Rumah Makan Minang - Our Tampines Hub",,
"45 Keong Saik Rd., Yanti Authentic Nasi Padang, Singapore 089149","Singapore","SG",,"0x31da197264d3252f:0x61ab7f0b0ee43769","/g/1tg9q6dn",,,"45 Keong Saik Rd.","+6593207737","9320 7737","ChIJLyXTZHIZ2jERaTfkDgt_q2E","9:15pm","Monday","7am","9:15pm","Sunday","7am","9:15pm","Saturday","7am","9:15pm","Friday","7am","9:15pm","Thursday","7am","9:15pm","Wednesday","7am","9:15pm","Tuesday","7am","9:15pm","Monday","7am","089149","215",,"45 Keong Saik Rd.","Yanti Authentic Nasi Padang",,
"313 Orchard Rd, Goe.Food, Pick up Point, Singapore 238895","Singapore","SG",,"0x31da19ea2a33cb3f:0xe25df88c5ccf1999","/g/11nxt5z0_p",,,"313 Orchard Rd, Pick up Point","+6590026940","9002 6940","ChIJP8szKuoZ2jERmRnPXIz4XeI",,"Monday",,"7pm","Sunday","10am","7pm","Saturday","10am","7pm","Friday","10am","7pm","Thursday","10am","7pm","Wednesday","10am","7pm","Tuesday","10am",,"Monday",,"238895","6",,"313 Orchard Rd, Pick up Point","Goe.Food",,
"1 Tampines Walk, #B1-K4 Taste of Indonesia Express @ Our Tampines Hub, Singapore 528523","Singapore","SG",,"0x31da3d23bab40b05:0x106db6c7ae0ab883","/g/11j5gq9vnc",,,"1 Tampines Walk, #B1-K4",,,"ChIJBQu0uiM92jERg7gKrse2bRA","9:30pm","Monday","10am","9:30pm","Sunday","10am","9:30pm","Saturday","10am","9:30pm","Friday","10am","9:30pm","Thursday","10am","9:30pm","Wednesday","10am","9:30pm","Tuesday","10am","9:30pm","Monday","10am","528523","45",,"1 Tampines Walk, #B1-K4","Taste of Indonesia Express @ Our Tampines Hub",,
"176 Orchard Rd, #01-59-62 Dapur Penyet @ Centrepoint, Singapore 238843","Singapore","SG",,"0x31da1996c7f38acb:0xd14f1201031a1c6c","/g/11cn9p_0dc",,,"176 Orchard Rd, #01-59-62",,,"ChIJy4rzx5YZ2jERbBwaAwEST9E","8:30pm","Monday","11am","8:30pm","Sunday","11am","8:30pm","Saturday","11am","8:30pm","Friday","11am","8:30pm","Thursday","11am","8:30pm","Wednesday","11am","8:30pm","Tuesday","11am","8:30pm","Monday","11am","238843","532",,"176 Orchard Rd, #01-59-62","Dapur Penyet @ Centrepoint",,
"16 Collyer Quay, #02-10 Warung M. Nasir, Centre 049318","Centre","SG",,"0x31da19975168520d:0xecc92addd7abed6b","/g/1tdpcqn7",,,"16 Collyer Quay, #02-10","+6590105188","9010 5188","ChIJDVJoUZcZ2jERa-2r190qyew","3:30pm","Monday","10am",,"Sunday",,,"Saturday",,"3:30pm","Friday","10am","3:30pm","Thursday","10am","3:30pm","Wednesday","10am","3:30pm","Tuesday","10:30am","3:30pm","Monday","10am","049318","435",,"16 Collyer Quay, #02-10","Warung M. Nasir",,
"209 Hougang St 21, #01-55 Anthony Indonesian Cuisine, Singapore 530209","Singapore","SG",,"0x31da1740767284d9:0x9b027568cd304009","/g/11q30y666f",,,"209 Hougang St 21, #01-55",,,"ChIJ2YRydkAX2jERCUAwzWh1Aps","8pm","Monday","11am","8pm","Sunday","11am","8pm","Saturday","11am","8pm","Friday","11am","8pm","Thursday","11am","8pm","Wednesday","11am","8pm","Tuesday","11am","8pm","Monday","11am","530209","56",,"209 Hougang St 21, #01-55","Anthony Indonesian Cuisine",,
